;Susceptible;Infetcted;Recovered;Dead
131;0,0445256554977382310006058728;0,1261300974990587325208542382;9858145,150014382373548354061;141854,67932986462965468241385
132;0,0445256539785817283343454410;0,1081081236988603632758528289;9858145,167780707535558626956;141854,67958551478699928143003
133;0,0445256526764882859018222667;0,0926612017387469824845668309;9858145,183008508959426672412;141854,67980463662533805919813
134;0,0445256515604433621272759651;0,0794213978922220243169784521;9858145,196060501090055890231;141854,67999244945727872332172
135;0,0445256506038633917612806640;0,0680733502781349505490766957;9858145,207247572278874592513;141854,68015342683912706517325
136;0,0445256497839633418227761586;0,0583467571847344695766351349;9858145,216836189903766172690;141854,68029140312753601590685
137;0,0445256490812140317181874874;0,0500099386920849706356278563;9858145,225054747415787342262;141854,68040966481091365538065
138;0,0445256484788763494997647308;0,0428643182356747077437031702;9858145,232099004494415310983;141854,68051102879103363177004
139;0,0445256479626031473618356557;0,0367396926663297055338309079;9858145,238136749891611776959;141854,68059790947945537014137
140;0,0445256475200969724848062159;0,0314901781429236536473663010;9858145,243311798030040504053;141854,68067237630693886981110
141;0,0445256471408181119969934638;0,0269907352921828631963983625;9858145,247747414551315178695;141854,68073620301568384610755
142;0,0445256468157320877597549096;0,0231341908675862027902313985;9858145,251549252408185507711;141854,68079090990849620173501
143;0,0445256465370956659106404979;0,0198286849655745459062812052;9858145,254807868436105507133;141854,68083780006122428104648
144;0,0445256462982719862332847505;0,0169954829937401843860400743;9858145,257600880346970721742;141854,68087799036101710763499
145;0,0445256460935723624290944208;0,0145671002737696134977190864;9858145,259994815522946124857;141854,68091243810971189921255
146;0,0445256459181209686001545503;0,0124856946086332544162768219;9858145,262046695647222816130;141854,68094196382602296085025
147;0,0445256457677387608325611654;0,0107016885262170619069536488;9858145,263805394916381728823;141854,68096727078966244843367
148;0,0445256456388438732844056846;0,0091725883823055608360565925;9858145,265312804185931732114;141854,68098896179291883376126
149;0,0445256455283660398636847670;0,0078619721948633384336764266;9858145,266604828778067915397;141854,68100755349870270630088
150;0,0445256454336737947749639937;0,0067386221006100884954922542;9858145,267712243718658665639;141854,68102348874705745108556
151;0,0445256453525115577655547271;0,0057757807696774796357697563;9858145,268661426774544600961;141854,68103714710326636163233
152;0,0445256452829461142874419496;0,0049505140667193482334196964;9858145,269474986751530600235;141854,68104885389880393723838
153;0,0445256452233202197658186219;0,0042431647775571708478644025;9858145,270172302018642782715;141854,68105888798047982666582
154;0,0445256451722141294349439069;0,0036368843895502896678222370;9858145,270769982085881549923;141854,68106748835235403096874
155;0,0445256451284102004453261963;0,0031172317730658092065019414;9858145,271282263229895347868;141854,68107485986862864247504
156;0,0445256450908651969088578903;0,0026718292049454989310362282;9858145,271721347591072903279;141854,68108117811311640087589
157;0,0445256450586847321758859779;0,0022900675407202451836794449;9858145,272097693819083797843;141854,68108659358151122479250
158;0,0445256450311022082031572534;0,0019628535129990858878055234;9858145,272420266189819535236;141854,68109123526607917066809
159;0,0445256450074610498200233493;0,0016823931368768767577194934;9858145,272696748127507692191;141854,68109521372815438122626
160;0,0445256449871976959309978703;0,0014420060632471702351228324;9858145,272933725217930635117;141854,68109862373162449871172
161;0,0445256449698298447447115882;0,0012359664580547160127985941;9858145,273136842071982307953;141854,68110154650013313128435
162;0,0445256449549434077593684969;0,0010593666173612524259224737;9858145,273310936775931157951;141854,68110405165176418185820
163;0,0445256449421841834667248689;0,0009080000696341865687947549;9858145,273460156130890900078;141854,68110619885729072988055
164;0,0445256449312479281329604163;0,0007782613808517491913256401;9858145,273588054426413658358;141854,68110803926148666431224
165;0,0445256449218744338876790337;0,0006670602758534580963131570;9858145,273697678100916490458;141854,68110961670135561755216
166;0,0445256449138401374666861671;0,0005717480303786918706830192;9858145,273791638305486706127;141854,68111096875029446452979
167;0,0445256449069538902756014791;0,0004900543805035031957911664;9858145,273872173099480047582;141854,68111212761306255894084
168;0,0445256449010513926841560436;0,0004200334467120329429985468;9858145,273941200759362398175;141854,68111312089287417619207
169;0,0445256448959922998592087823;0,0003600173845512910362445692;9858145,274000365470570693101;141854,68111397224888571599780
170;0,0445256448916561254053676762;0,0003085766578678888304439036;9858145,274051076490737489238;141854,68111470195973849652005
171;0,0445256448879396588775509227;0,0002644859883628777805549775;9858145,274094541717117166150;141854,68111532740658029718535
172;0,0445256448847541606653330557;0,0002266951704112835196927046;9858145,274131796457763708649;141854,68111586348707084715963
173;0,0445256448820238481209999306;0,0001943040559762455248762663;9858145,274163728091767355156;141854,68111632297023255119158
174;0,0445256448796836247516456392;0,0001665411137799313187471799;9858145,274191097205937723454;141854,68111671680059872046885
175;0,0445256448776778335011056513;0,0001427450520252692623492504;9858145,274214555711393010923;141854,68111705435890388630718
176;0,0445256448759584757241541218;0,0001223490669376032209063682;9858145,274234662371578284565;141854,68111734368552563648376
177;0,0445256448744848549813394001;0,0001048673419366048714142390;9858145,274251896111578352676;141854,68111759167200018746524
178;0,0445256448732218405388297627;0,0000898834758621509911361202;9858145,274266667425742565876;141854,68111780422517344258757
179;0,0445256448721393330606719933;0,0000770405646205987567016214;9858145,274279328155342577430;141854,68111798640789749074627
180;0,0445256448712114186215366096;0,0000660327000056204198242010;9858145,274290179869159136055;141854,68111814255962382489741
181;0,0445256448704161460784919025;0,0000565976832010648457690793;9858145,274299481046617070588;141854,68111827639976571848109
182;0,0445256448697343694042360905;0,0000485107794087538151995790;9858145,274307453234565106293;141854,68111839111629177048050
183;0,0445256448691500148409656966;0,0000415793648387376772283541;9858145,274314286324350396473;141854,68111848944166085100149
184;0,0445256448686492349131223664;0,0000356383385602132104319017;9858145,274320143074883395809;141854,68111857371790715606045
185;0,0445256448682200076965885878;0,0000305461899251794674162460;9858145,274325162989429162984;141854,68111864595242564984493
186;0,0445256448678520922930424859;0,0000261816278940527309698010;9858145,274329465638467195406;141854,68111870786578665956280
187;0,0445256448675366280991537538;0,0000224406919771424702968842;9858145,274333153507767700548;141854,68111876093271852887554
188;0,0445256448672664019604526740;0,0000192342759757540993964775;9858145,274336314439523338045;141854,68111880641723450588861
189;0,0445256448670347795558531542;0,0000164860055424522373370071;9858145,274339023724682208551;141854,68111884540274055964927
190;0,0445256448668363732823256472;0,0000141304190023083477243397;9858145,274341345896320045395;141854,68111887881784127296869
191;0,0445256448666661962676445986;0,0000121114081072347027444794;9858145,274343336266768084828;141854,68111890745845848419537
192;0,0445256448665205083576408668;0,0000103808815799146321968326;9858145,274345042245110046745;141854,68111893200678953025922
193;0,0445256448663953912955659442;0,0000088976196182188044519364;9858145,274346504466429731863;141854,68111895304755665803085
194;0,0445256448662883516453071297;0,0000076262920696071644131938;9858145,274347757759707383826;141854,68111897108193465735812
195;0,0445256448661964507143031105;0,0000065366168961918390826549;9858145,274348831977418902778;141854,68111898653948845466244
196;0,0445256448661179074767591400;0,0000056026388782214630224145;9858145,274349752706598852086;141854,68111899978840501896842
197;0,0445256448660505401760767036;0,0000048021113824722856339910;9858145,274350541878303698709;141854,68111901114426328882327
198;0,0445256448659927904146854360;0,0000041159664634740945288746;9858145,274351218289992715520;141854,68111902087755101996525
199;0,0445256448659432333719495860;0,0000035278606803168158286735;9858145,274351798053268856300;141854,68111902922010759350709
200;0,0445256448659006668554577443;0,0000030237858083985749298268;9858145,274352294977644683783;141854,68111903637064625078157
201;0,0445256448658644229805369012;0,0000025917351740213372950819;9858145,274352720899474266782;141854,68111904249948728889486
202;0,0445256448658332995547756620;0,0000022214176658210103526276;9858145,274353085963885921788;141854,68111904775261495764205
203;0,0445256448658066732191458937;0,0000019040126072122067622433;9858145,274353398866431421719;141854,68111905225515469285038
204;0,0445256448657837425120400033;0,0000016319596555134842280331;9858145,274353667060207237610;141854,68111905611435350638918
205;0,0445256448657641067026541927;0,0000013987787197943167628871;9858145,274353896933381571366;141854,68111905942213452760954
206;0,0445256448657473650601846654;0,0000011989156105635076104238;9858145,274354093961355530965;141854,68111906225728654046169
207;0,0445256448657329832768930290;0,0000010276097433833896598401;9858145,274354262837182961768;141854,68111906468734067156029
208;0,0445256448657207387245549524;0,0000008807807449445700357994;9858145,274354407583355386914;141854,68111906677017892978622
209;0,0445256448657103197236563737;0,0000007549312621664971939902;9858145,274354531647614603392;141854,68111906855541291038195
210;0,0445256448657012364921037688;0,0000006470636580127250482903;9858145,274354637985075245701;141854,68111907008556550507619
211;0,0445256448656934445042522711;0,0000005546086094305287994142;9858145,274354729128613360065;141854,68111907139708376489645
212;0,0445256448656868547088121485;0,0000004753639086170551177369;9858145,274354807249197488422;141854,68111907252120703980823
213;0,0445256448656810663749796092;0,0000004074420083839291259518;9858145,274354874207599473624;141854,68111907348471107606572
214;0,0445256448656760795027546529;0,0000003492250614714472000723;9858145,274354931598716654560;141854,68111907431054579448357
215;0,0445256448656718495664924137;0,0000002993263851839472696282;9858145,274354980789561027538;141854,68111907501838193894163
216;0,0445256448656681539379685629;0,0000002565574318012934705540;9858145,274355022951820426305;141854,68111907562507961845652
217;0,0445256448656649926171831005;0,0000002198994778564248581398;9858145,274355059089767248601;141854,68111907614508990234944
218;0,0445256448656623656041360263;0,0000001884793591860839036813;9858145,274355090064179415235;141854,68111907659079903306988
219;0,0445256448656600057449581462;0,0000001615486730995571977159;9858145,274355116612843437732;141854,68111907697282345695880
220;0,0445256448656581801935186541;0,0000001384659511565293324099;9858145,274355139368127962898;141854,68111907730026270037191
221;0,0445256448656565772703034904;0,0000001186813810846975083568;9858145,274355158872046225803;141854,68111907758091611222153
222;0,0445256448656552415009575207;0,0000001017237096430290160767;9858145,274355175589166475733;141854,68111907782146863972912
223;0,0445256448656539057316115510;0,0000000871890184594845547389;9858145,274355189917677576880;141854,68111907802765005789627
224;0,0445256448656528371161347753;0,0000000747311021082920177048;9858145,274355202198873605602;141854,68111907820437144898260
225;0,0445256448656520356545271935;0,0000000640532226536642464705;9858145,274355212725283131141;141854,68111907835584217953256
226;0,0445256448656512341929196118;0,0000000549010415359919686959;9858145,274355221747637064929;141854,68111907848567016487888
227;0,0445256448656506998851812240;0,0000000470565605770866561473;9858145,274355229480840915570;141854,68111907859694780745078
228;0,0445256448656501655774428362;0,0000000403329305890259178093;9858145,274355236109093591142;141854,68111907869232565424676
229;0,0445256448656496312697044484;0,0000000345699998797571362714;9858145,274355241790274956968;141854,68111907877407553199763
230;0,0445256448656493641158352545;0,0000000296304996075751551085;9858145,274355246659706368602;141854,68111907884414465969912
231;0,0445256448656490969619660606;0,0000000253967749889470345566;9858145,274355250833373884755;141854,68111907890420202932838
232;0,0445256448656488298080968667;0,0000000217679819615787281708;9858145,274355254410691047484;141854,68111907895567816112173
233;0,0445256448656485626542276728;0,0000000186576854681464770540;9858145,274355257476866792358;141854,68111907899979917683405
234;0,0445256448656482955003584789;0,0000000159918006397486586772;9858145,274355260104935059728;141854,68111907903761600501539
235;0,0445256448656480283464892850;0,0000000137068281513415916842;9858145,274355262357494406984;141854,68111907907002941332030
236;0,0445256448656480283464892850;0,0000000117483414495299151317;9858145,274355264288199058016;141854,68111907909781146410015
237;0,0445256448656480283464892850;0,0000000100696911999464481092;9858145,274355265943036867907;141854,68111907912162390379269
238;0,0445256448656480283464892850;0,0000000086308932454747636151;9858145,274355267361424799785;141854,68111907914203392638620
239;0,0445256448656480283464892850;0,0000000073976765260863270313;9858145,274355268577147762648;141854,68111907915952768291205
240;0,0445256448656480283464892850;0,0000000063406667685643874170;9858145,274355269619163341894;141854,68111907917452186118812
241;0,0445256448656480283464892850;0,0000000054346868139213350789;9858145,274355270512291546723;141854,68111907918737361100196
242;0,0445256448656480283464892850;0,0000000046581569168470496456;9858145,274355271277806003655;141854,68111907919838905114390
243;0,0445256448656480283464892850;0,0000000039925807327826061984;9858145,274355271933940677942;141854,68111907920783056092103
244;0,0445256448656480283464892850;0,0000000034221047492270009366;9858145,274355272496324192588;141854,68111907921592302983040
245;0,0445256448656480283464892850;0,0000000029331406672696683495;9858145,274355272978352090122;141854,68111907922285921425376
246;0,0445256448656480283464892850;0,0000000025140417387674959990;9858145,274355273391505904112;141854,68111907922880432876623
247;0,0445256448656480283464892850;0,0000000021548253497669726316;9858145,274355273745626640458;141854,68111907923389998142036
248;0,0445256448656480283464892850;0,0000000018469352423220749766;9858145,274355274049149182582;141854,68111907923826754674094
249;0,0445256448656480283464892850;0,0000000015830377110145807992;9858145,274355274309303203858;141854,68111907924201105677278
250;0,0445256448656480283464892850;0,0000000013568469197347618704;9858145,274355274532285372867;141854,68111907924521967904397
251;0,0445256448656480283464892850;0,0000000011629751779026028611;9858145,274355274723406953275;141854,68111907924796984046778
252;0,0445256448656480283464892850;0,0000000009968046098243576102;9858145,274355274887220314048;141854,68111907925032704777289
253;0,0445256448656480283464892850;0,0000000008543771604472745705;9858145,274355275027627363375;141854,68111907925234744782328
254;0,0445256448656480283464892850;0,0000000007323003175342165930;9858145,274355275147972489118;141854,68111907925407916499334
255;0,0445256448656480283464892850;0,0000000006276663046329273049;9858145,274355275251122219559;141854,68111907925556344745338
256;0,0445256448656480283464892850;0,0000000005379828200786581818;9858145,274355275339533501897;141854,68111907925683564966935
257;0,0445256448656480283464892850;0,0000000004611136722864996543;9858145,274355275415312224840;141854,68111907925792607451900
258;0,0445256448656480283464892850;0,0000000003952278973117645124;9858145,274355275480263379251;141854,68111907925886069508309
259;0,0445256448656480283464892850;0,0000000003387561466978692303;9858145,274355275535934051644;141854,68111907925966177330421
260;0,0445256448656480283464892850;0,0000000002903533068038120828;9858145,274355275583650274593;141854,68111907926034839024911
261;0,0445256448656480283464892850;0,0000000002488664592323953987;9858145,274355275624548611809;141854,68111907926093690060502
262;0,0445256448656480283464892850;0,0000000002133074192012487024;9858145,274355275659603230209;141854,68111907926144132223572
263;0,0445256448656480283464892850;0,0000000001828291977417839955;9858145,274355275689649103828;141854,68111907926187367007627
264;0,0445256448656480283464892850;0,0000000001567058270737761338;9858145,274355275715401902253;141854,68111907926224424231951
265;0,0445256448656480283464892850;0,0000000001343150686115164684;9858145,274355275737475037324;141854,68111907926256186571109
266;0,0445256448656480283464892850;0,0000000001151235917195536255;9858145,274355275756394274131;141854,68111907926283410579577
267;0,0445256448656480283464892850;0,0000000000986742701873890638;9858145,274355275772610254336;141854,68111907926306744712287
268;0,0445256448656480283464892850;0,0000000000845752938349308343;9858145,274355275786509230108;141854,68111907926326744770322
269;0,0445256448656480283464892850;0,0000000000724908358955267641;9858145,274355275798422264354;141854,68111907926343887139673
